,주소,위도,경도
550,세종특별자치시 어진동 2차푸르지오시티,,
551,세종특별자치시 어진동 푸르지오시티,,
552,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
553,세종특별자치시 어진동 푸르지오시티,,
554,세종특별자치시 어진동 호수의아침,,
555,세종특별자치시 어진동 푸르지오시티,,
556,세종특별자치시 어진동 푸르지오시티,,
557,세종특별자치시 어진동 2차푸르지오시티,,
558,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
559,세종특별자치시 어진동 호수의아침,,
560,세종특별자치시 어진동 푸르지오시티,,
561,세종특별자치시 어진동 푸르지오시티,,
562,세종특별자치시 어진동 푸르지오시티,,
563,세종특별자치시 어진동 푸르지오시티,,
564,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
565,세종특별자치시 어진동 푸르지오시티,,
566,세종특별자치시 어진동 푸르지오시티,,
567,세종특별자치시 어진동 푸르지오시티,,
568,세종특별자치시 어진동 호수의아침,,
569,세종특별자치시 어진동 2차푸르지오시티,,
570,세종특별자치시 어진동 푸르지오시티,,
571,세종특별자치시 어진동 푸르지오시티,,
572,세종특별자치시 어진동 푸르지오시티,,
573,세종특별자치시 나성동 더리치세종의아침,,
574,세종특별자치시 어진동 2차푸르지오시티,,
575,세종특별자치시 어진동 푸르지오시티,,
576,세종특별자치시 어진동 푸르지오시티,,
577,세종특별자치시 어진동 푸르지오시티,,
578,세종특별자치시 어진동 푸르지오시티,,
579,세종특별자치시 어진동 푸르지오시티,,
580,세종특별자치시 어진동 푸르지오시티,,
581,세종특별자치시 어진동 푸르지오시티,,
582,세종특별자치시 어진동 2차푸르지오시티,,
583,세종특별자치시 어진동 푸르지오시티,,
584,세종특별자치시 어진동 2차푸르지오시티,,
585,세종특별자치시 어진동 2차푸르지오시티,,
586,세종특별자치시 어진동 푸르지오시티,,
587,세종특별자치시 어진동 2차푸르지오시티,,
588,세종특별자치시 어진동 푸르지오시티,,
589,세종특별자치시 어진동 푸르지오시티,,
590,세종특별자치시 어진동 호수의아침,,
591,세종특별자치시 어진동 2차푸르지오시티,,
592,세종특별자치시 어진동 푸르지오시티,,
593,세종특별자치시 나성동 더리치세종의아침,,
594,세종특별자치시 어진동 2차푸르지오시티,,
595,세종특별자치시 어진동 호수의아침,,
596,세종특별자치시 어진동 2차푸르지오시티,,
597,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
598,세종특별자치시 어진동 2차푸르지오시티,,
599,세종특별자치시 어진동 푸르지오시티,,
600,세종특별자치시 어진동 2차푸르지오시티,,
601,세종특별자치시 어진동 푸르지오시티,,
602,세종특별자치시 어진동 푸르지오시티,,
603,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
604,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
605,세종특별자치시 어진동 푸르지오시티,,
606,세종특별자치시 어진동 푸르지오시티,,
607,세종특별자치시 어진동 푸르지오시티,,
608,세종특별자치시 어진동 호수의아침,,
609,세종특별자치시 어진동 2차푸르지오시티,,
610,세종특별자치시 어진동 푸르지오시티,,
611,세종특별자치시 어진동 2차푸르지오시티,,
612,세종특별자치시 어진동 푸르지오시티,,
613,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
614,세종특별자치시 어진동 2차푸르지오시티,,
615,세종특별자치시 어진동 푸르지오시티,,
616,세종특별자치시 어진동 푸르지오시티,,
617,세종특별자치시 어진동 푸르지오시티,,
618,세종특별자치시 어진동 푸르지오시티,,
619,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
620,세종특별자치시 어진동 2차푸르지오시티,,
621,세종특별자치시 어진동 2차푸르지오시티,,
622,세종특별자치시 어진동 2차푸르지오시티,,
623,세종특별자치시 어진동 2차푸르지오시티,,
624,세종특별자치시 어진동 푸르지오시티,,
625,세종특별자치시 어진동 2차푸르지오시티,,
626,세종특별자치시 어진동 2차푸르지오시티,,
627,세종특별자치시 어진동 호수의아침,,
628,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
629,세종특별자치시 어진동 호수의아침,,
630,세종특별자치시 어진동 2차푸르지오시티,,
631,세종특별자치시 어진동 푸르지오시티,,
632,세종특별자치시 어진동 푸르지오시티,,
633,세종특별자치시 어진동 호수의아침,,
634,세종특별자치시 어진동 푸르지오시티,,
635,세종특별자치시 어진동 푸르지오시티,,
636,세종특별자치시 어진동 2차푸르지오시티,,
637,세종특별자치시 어진동 푸르지오시티,,
638,세종특별자치시 어진동 호수의아침,,
639,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
640,세종특별자치시 어진동 2차푸르지오시티,,
641,세종특별자치시 어진동 푸르지오시티,,
642,세종특별자치시 어진동 호수의아침,,
643,세종특별자치시 나성동 더리치세종의아침,,
644,세종특별자치시 어진동 2차푸르지오시티,,
645,세종특별자치시 어진동 호수의아침,,
646,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
647,세종특별자치시 어진동 2차푸르지오시티,,
648,세종특별자치시 어진동 2차푸르지오시티,,
649,세종특별자치시 어진동 푸르지오시티,,
650,세종특별자치시 어진동 푸르지오시티,,
651,세종특별자치시 어진동 푸르지오시티,,
652,세종특별자치시 어진동 푸르지오시티,,
653,세종특별자치시 나성동 더리치세종의아침,,
654,세종특별자치시 어진동 푸르지오시티,,
655,세종특별자치시 어진동 푸르지오시티,,
656,세종특별자치시 어진동 푸르지오시티,,
657,세종특별자치시 어진동 2차푸르지오시티,,
658,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
659,세종특별자치시 어진동 푸르지오시티,,
660,세종특별자치시 어진동 푸르지오시티,,
661,세종특별자치시 어진동 호수의아침,,
662,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
663,세종특별자치시 어진동 푸르지오시티,,
664,세종특별자치시 어진동 2차푸르지오시티,,
665,세종특별자치시 어진동 2차푸르지오시티,,
666,세종특별자치시 어진동 푸르지오시티,,
667,세종특별자치시 어진동 푸르지오시티,,
668,세종특별자치시 어진동 2차푸르지오시티,,
669,세종특별자치시 어진동 호수의아침,,
670,세종특별자치시 어진동 푸르지오시티,,
671,세종특별자치시 어진동 푸르지오시티,,
672,세종특별자치시 어진동 2차푸르지오시티,,
673,세종특별자치시 어진동 2차푸르지오시티,,
674,세종특별자치시 어진동 푸르지오시티,,
675,세종특별자치시 어진동 2차푸르지오시티,,
676,세종특별자치시 어진동 호수의아침,,
677,세종특별자치시 나성동 더리치세종의아침,,
678,세종특별자치시 어진동 2차푸르지오시티,,
679,세종특별자치시 어진동 푸르지오시티,,
680,세종특별자치시 나성동 더리치세종의아침,,
681,세종특별자치시 어진동 2차푸르지오시티,,
682,세종특별자치시 어진동 푸르지오시티,,
683,세종특별자치시 어진동 푸르지오시티,,
684,세종특별자치시 어진동 푸르지오시티,,
685,세종특별자치시 어진동 푸르지오시티,,
686,세종특별자치시 어진동 푸르지오시티,,
687,세종특별자치시 어진동 2차푸르지오시티,,
688,세종특별자치시 어진동 2차푸르지오시티,,
689,세종특별자치시 어진동 푸르지오시티,,
690,세종특별자치시 어진동 푸르지오시티,,
691,세종특별자치시 어진동 2차푸르지오시티,,
692,세종특별자치시 어진동 푸르지오시티,,
693,세종특별자치시 어진동 푸르지오시티,,
694,세종특별자치시 어진동 푸르지오시티,,
695,세종특별자치시 어진동 2차푸르지오시티,,
696,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
697,세종특별자치시 어진동 푸르지오시티,,
698,세종특별자치시 어진동 푸르지오시티,,
699,세종특별자치시 어진동 2차푸르지오시티,,
700,세종특별자치시 나성동 마들렌,,
701,세종특별자치시 어진동 푸르지오시티,,
702,세종특별자치시 어진동 푸르지오시티,,
703,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
704,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
705,세종특별자치시 어진동 호수의아침,,
706,세종특별자치시 어진동 2차푸르지오시티,,
707,세종특별자치시 어진동 푸르지오시티,,
708,세종특별자치시 어진동 2차푸르지오시티,,
709,세종특별자치시 어진동 2차푸르지오시티,,
710,세종특별자치시 어진동 푸르지오시티,,
711,세종특별자치시 어진동 푸르지오시티,,
712,세종특별자치시 어진동 호수의아침,,
713,세종특별자치시 어진동 2차푸르지오시티,,
714,세종특별자치시 어진동 푸르지오시티,,
715,세종특별자치시 나성동 더리치세종의아침,,
716,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
717,세종특별자치시 어진동 2차푸르지오시티,,
718,세종특별자치시 어진동 2차푸르지오시티,,
719,세종특별자치시 어진동 2차푸르지오시티,,
720,세종특별자치시 어진동 2차푸르지오시티,,
721,세종특별자치시 어진동 2차푸르지오시티,,
722,세종특별자치시 어진동 2차푸르지오시티,,
723,세종특별자치시 어진동 2차푸르지오시티,,
724,세종특별자치시 어진동 푸르지오시티,,
725,세종특별자치시 어진동 2차푸르지오시티,,
726,세종특별자치시 어진동 호수의아침,,
727,세종특별자치시 어진동 2차푸르지오시티,,
728,세종특별자치시 어진동 푸르지오시티,,
729,세종특별자치시 어진동 호수의아침,,
730,세종특별자치시 어진동 호수의아침,,
731,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
732,세종특별자치시 어진동 2차푸르지오시티,,
733,세종특별자치시 어진동 2차푸르지오시티,,
734,세종특별자치시 어진동 푸르지오시티,,
735,세종특별자치시 어진동 푸르지오시티,,
736,세종특별자치시 어진동 호수의아침,,
737,세종특별자치시 어진동 2차푸르지오시티,,
738,세종특별자치시 어진동 2차푸르지오시티,,
739,세종특별자치시 어진동 푸르지오시티,,
740,세종특별자치시 어진동 푸르지오시티,,
741,세종특별자치시 어진동 2차푸르지오시티,,
742,세종특별자치시 어진동 2차푸르지오시티,,
743,세종특별자치시 어진동 2차푸르지오시티,,
744,세종특별자치시 어진동 호수의아침,,
745,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
746,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
747,세종특별자치시 어진동 2차푸르지오시티,,
748,세종특별자치시 어진동 2차푸르지오시티,,
749,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
750,세종특별자치시 어진동 푸르지오시티,,
751,세종특별자치시 어진동 푸르지오시티,,
752,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
753,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
754,세종특별자치시 어진동 호수의아침,,
755,세종특별자치시 어진동 푸르지오시티,,
756,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
757,세종특별자치시 어진동 푸르지오시티,,
758,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
759,세종특별자치시 어진동 푸르지오시티,,
760,세종특별자치시 어진동 2차푸르지오시티,,
761,세종특별자치시 어진동 푸르지오시티,,
762,세종특별자치시 어진동 푸르지오시티,,
763,세종특별자치시 어진동 푸르지오시티,,
764,세종특별자치시 어진동 푸르지오시티,,
765,세종특별자치시 어진동 푸르지오시티,,
766,세종특별자치시 어진동 호수의아침,,
767,세종특별자치시 어진동 푸르지오시티,,
768,세종특별자치시 어진동 2차푸르지오시티,,
769,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
770,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
771,세종특별자치시 어진동 2차푸르지오시티,,
772,세종특별자치시 어진동 2차푸르지오시티,,
773,세종특별자치시 어진동 푸르지오시티,,
774,세종특별자치시 어진동 푸르지오시티,,
775,세종특별자치시 어진동 푸르지오시티,,
776,세종특별자치시 나성동 마들렌,,
777,세종특별자치시 어진동 푸르지오시티,,
778,세종특별자치시 어진동 푸르지오시티,,
779,세종특별자치시 어진동 푸르지오시티,,
780,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
781,세종특별자치시 어진동 푸르지오시티,,
782,세종특별자치시 어진동 푸르지오시티,,
783,세종특별자치시 어진동 호수의아침,,
784,세종특별자치시 어진동 호수의아침,,
785,세종특별자치시 어진동 2차푸르지오시티,,
786,세종특별자치시 어진동 호수의아침,,
787,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
788,세종특별자치시 어진동 푸르지오시티,,
789,세종특별자치시 어진동 푸르지오시티,,
790,세종특별자치시 어진동 푸르지오시티,,
791,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
792,세종특별자치시 어진동 푸르지오시티,,
793,세종특별자치시 어진동 푸르지오시티,,
794,세종특별자치시 어진동 푸르지오시티,,
795,세종특별자치시 어진동 푸르지오시티,,
796,세종특별자치시 어진동 2차푸르지오시티,,
797,세종특별자치시 어진동 푸르지오시티,,
798,세종특별자치시 어진동 2차푸르지오시티,,
799,세종특별자치시 어진동 푸르지오시티,,
800,세종특별자치시 어진동 푸르지오시티,,
801,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
802,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
803,세종특별자치시 어진동 푸르지오시티,,
804,세종특별자치시 어진동 2차푸르지오시티,,
805,세종특별자치시 어진동 2차푸르지오시티,,
806,세종특별자치시 어진동 푸르지오시티,,
807,세종특별자치시 어진동 2차푸르지오시티,,
808,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
809,세종특별자치시 어진동 푸르지오시티,,
810,세종특별자치시 어진동 2차푸르지오시티,,
811,세종특별자치시 어진동 푸르지오시티,,
812,세종특별자치시 어진동 푸르지오시티,,
813,세종특별자치시 나성동 더리치세종의아침,,
814,세종특별자치시 어진동 2차푸르지오시티,,
815,세종특별자치시 어진동 2차푸르지오시티,,
816,세종특별자치시 어진동 푸르지오시티,,
817,세종특별자치시 어진동 2차푸르지오시티,,
818,세종특별자치시 어진동 2차푸르지오시티,,
819,세종특별자치시 어진동 푸르지오시티,,
820,세종특별자치시 어진동 푸르지오시티,,
821,세종특별자치시 어진동 호수의아침,,
822,세종특별자치시 어진동 푸르지오시티,,
823,세종특별자치시 어진동 푸르지오시티,,
824,세종특별자치시 어진동 푸르지오시티,,
825,세종특별자치시 어진동 호수의아침,,
826,세종특별자치시 어진동 호수의아침,,
827,세종특별자치시 어진동 2차푸르지오시티,,
828,세종특별자치시 어진동 푸르지오시티,,
829,세종특별자치시 어진동 푸르지오시티,,
830,세종특별자치시 어진동 푸르지오시티,,
831,세종특별자치시 어진동 2차푸르지오시티,,
832,세종특별자치시 어진동 푸르지오시티,,
833,세종특별자치시 어진동 푸르지오시티,,
834,세종특별자치시 어진동 2차푸르지오시티,,
835,세종특별자치시 어진동 2차푸르지오시티,,
836,세종특별자치시 어진동 푸르지오시티,,
837,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
838,세종특별자치시 어진동 푸르지오시티,,
839,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
840,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
841,세종특별자치시 어진동 2차푸르지오시티,,
842,세종특별자치시 어진동 푸르지오시티,,
843,세종특별자치시 어진동 푸르지오시티,,
844,세종특별자치시 어진동 호수의아침,,
845,세종특별자치시 어진동 푸르지오시티,,
846,세종특별자치시 어진동 2차푸르지오시티,,
847,세종특별자치시 어진동 푸르지오시티,,
848,세종특별자치시 어진동 푸르지오시티,,
849,세종특별자치시 어진동 호수의아침,,
850,세종특별자치시 어진동 2차푸르지오시티,,
851,세종특별자치시 어진동 푸르지오시티,,
852,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
853,세종특별자치시 어진동 푸르지오시티,,
854,세종특별자치시 어진동 호수의아침,,
855,세종특별자치시 어진동 2차푸르지오시티,,
856,세종특별자치시 어진동 푸르지오시티,,
857,세종특별자치시 어진동 2차푸르지오시티,,
858,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
859,세종특별자치시 어진동 2차푸르지오시티,,
860,세종특별자치시 어진동 푸르지오시티,,
861,세종특별자치시 어진동 푸르지오시티,,
862,세종특별자치시 어진동 2차푸르지오시티,,
863,세종특별자치시 어진동 2차푸르지오시티,,
864,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
865,세종특별자치시 어진동 푸르지오시티,,
866,세종특별자치시 어진동 푸르지오시티,,
867,세종특별자치시 어진동 2차푸르지오시티,,
868,세종특별자치시 어진동 2차푸르지오시티,,
869,세종특별자치시 어진동 푸르지오시티,,
870,세종특별자치시 나성동 더리치세종의아침,,
871,세종특별자치시 나성동 더리치세종의아침,,
872,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
873,세종특별자치시 어진동 2차푸르지오시티,,
874,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
875,세종특별자치시 어진동 2차푸르지오시티,,
876,세종특별자치시 어진동 2차푸르지오시티,,
877,세종특별자치시 어진동 푸르지오시티,,
878,세종특별자치시 어진동 푸르지오시티,,
879,세종특별자치시 어진동 호수의아침,,
880,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
881,세종특별자치시 어진동 푸르지오시티,,
882,세종특별자치시 어진동 호수의아침,,
883,세종특별자치시 어진동 2차푸르지오시티,,
884,세종특별자치시 어진동 2차푸르지오시티,,
885,세종특별자치시 어진동 푸르지오시티,,
886,세종특별자치시 어진동 호수의아침,,
887,세종특별자치시 어진동 푸르지오시티,,
888,세종특별자치시 어진동 2차푸르지오시티,,
889,세종특별자치시 어진동 2차푸르지오시티,,
890,세종특별자치시 어진동 2차푸르지오시티,,
891,세종특별자치시 어진동 푸르지오시티,,
892,세종특별자치시 어진동 2차푸르지오시티,,
893,세종특별자치시 어진동 호수의아침,,
894,세종특별자치시 어진동 2차푸르지오시티,,
895,세종특별자치시 어진동 2차푸르지오시티,,
896,세종특별자치시 어진동 2차푸르지오시티,,
897,세종특별자치시 어진동 푸르지오시티,,
898,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
899,세종특별자치시 어진동 2차푸르지오시티,,
900,세종특별자치시 어진동 2차푸르지오시티,,
901,세종특별자치시 어진동 푸르지오시티,,
902,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
903,세종특별자치시 어진동 호수의아침,,
904,세종특별자치시 어진동 2차푸르지오시티,,
905,세종특별자치시 어진동 푸르지오시티,,
906,세종특별자치시 어진동 2차푸르지오시티,,
907,세종특별자치시 어진동 2차푸르지오시티,,
908,세종특별자치시 어진동 2차푸르지오시티,,
909,세종특별자치시 어진동 2차푸르지오시티,,
910,세종특별자치시 어진동 푸르지오시티,,
911,세종특별자치시 어진동 푸르지오시티,,
912,세종특별자치시 어진동 푸르지오시티,,
913,세종특별자치시 어진동 2차푸르지오시티,,
914,세종특별자치시 어진동 푸르지오시티,,
915,세종특별자치시 어진동 2차푸르지오시티,,
916,세종특별자치시 어진동 푸르지오시티,,
917,세종특별자치시 어진동 푸르지오시티,,
918,세종특별자치시 어진동 푸르지오시티,,
919,세종특별자치시 어진동 2차푸르지오시티,,
920,세종특별자치시 어진동 호수의아침,,
921,세종특별자치시 어진동 푸르지오시티,,
922,세종특별자치시 어진동 푸르지오시티,,
923,세종특별자치시 어진동 푸르지오시티,,
924,세종특별자치시 나성동 어반아트리움,,
925,세종특별자치시 어진동 2차푸르지오시티,,
926,세종특별자치시 어진동 푸르지오시티,,
927,세종특별자치시 어진동 푸르지오시티,,
928,세종특별자치시 어진동 2차푸르지오시티,,
929,세종특별자치시 어진동 2차푸르지오시티,,
930,세종특별자치시 어진동 푸르지오시티,,
931,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
932,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
933,세종특별자치시 어진동 2차푸르지오시티,,
934,세종특별자치시 어진동 2차푸르지오시티,,
935,세종특별자치시 어진동 2차푸르지오시티,,
936,세종특별자치시 어진동 2차푸르지오시티,,
937,세종특별자치시 어진동 2차푸르지오시티,,
938,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
939,세종특별자치시 어진동 호수의아침,,
940,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
941,세종특별자치시 어진동 2차푸르지오시티,,
942,세종특별자치시 어진동 푸르지오시티,,
943,세종특별자치시 어진동 호수의아침,,
944,세종특별자치시 어진동 호수의아침,,
945,세종특별자치시 어진동 2차푸르지오시티,,
946,세종특별자치시 어진동 2차푸르지오시티,,
947,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
948,세종특별자치시 어진동 푸르지오시티,,
949,세종특별자치시 어진동 푸르지오시티,,
950,세종특별자치시 어진동 푸르지오시티,,
951,세종특별자치시 어진동 푸르지오시티,,
952,세종특별자치시 나성동 더리치세종의아침,,
953,세종특별자치시 어진동 2차푸르지오시티,,
954,세종특별자치시 어진동 2차푸르지오시티,,
955,세종특별자치시 어진동 푸르지오시티,,
956,세종특별자치시 어진동 푸르지오시티,,
957,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
958,세종특별자치시 어진동 푸르지오시티,,
959,세종특별자치시 어진동 푸르지오시티,,
960,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
961,세종특별자치시 어진동 푸르지오시티,,
962,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
963,세종특별자치시 어진동 푸르지오시티,,
964,세종특별자치시 어진동 2차푸르지오시티,,
965,세종특별자치시 어진동 2차푸르지오시티,,
966,세종특별자치시 어진동 2차푸르지오시티,,
967,세종특별자치시 어진동 푸르지오시티,,
968,세종특별자치시 어진동 푸르지오시티,,
969,세종특별자치시 어진동 푸르지오시티,,
970,세종특별자치시 어진동 푸르지오시티,,
971,세종특별자치시 어진동 푸르지오시티,,
972,세종특별자치시 어진동 호수의아침,,
973,세종특별자치시 어진동 2차푸르지오시티,,
974,세종특별자치시 어진동 2차푸르지오시티,,
975,세종특별자치시 나성동 더리치세종의아침,,
976,세종특별자치시 어진동 2차푸르지오시티,,
977,세종특별자치시 어진동 푸르지오시티,,
978,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
979,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
980,세종특별자치시 어진동 2차푸르지오시티,,
981,세종특별자치시 조치원읍 상리 121-4 제이드팰리스,36.6022175243976,127.301764814479
982,세종특별자치시 어진동 2차푸르지오시티,,
983,세종특별자치시 어진동 푸르지오시티,,
984,세종특별자치시 어진동 푸르지오시티,,
985,세종특별자치시 어진동 2차푸르지오시티,,
986,세종특별자치시 어진동 푸르지오시티,,
987,세종특별자치시 어진동 푸르지오시티,,
988,세종특별자치시 어진동 푸르지오시티,,
989,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
990,세종특별자치시 어진동 호수의아침,,
991,세종특별자치시 어진동 호수의아침,,
992,세종특별자치시 어진동 2차푸르지오시티,,
993,세종특별자치시 어진동 2차푸르지오시티,,
994,세종특별자치시 어진동 호수의아침,,
995,세종특별자치시 어진동 2차푸르지오시티,,
996,세종특별자치시 어진동 2차푸르지오시티,,
997,세종특별자치시 어진동 푸르지오시티,,
998,세종특별자치시 어진동 푸르지오시티,,
999,세종특별자치시 어진동 푸르지오시티,,
1000,세종특별자치시 나성동 더리치세종의아침,,
1001,세종특별자치시 어진동 푸르지오시티,,
1002,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
1003,세종특별자치시 어진동 2차푸르지오시티,,
1004,세종특별자치시 어진동 2차푸르지오시티,,
1005,세종특별자치시 어진동 푸르지오시티,,
1006,세종특별자치시 어진동 푸르지오시티,,
1007,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1008,세종특별자치시 어진동 호수의아침,,
1009,세종특별자치시 어진동 푸르지오시티,,
1010,세종특별자치시 어진동 2차푸르지오시티,,
1011,세종특별자치시 어진동 푸르지오시티,,
1012,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1013,세종특별자치시 어진동 푸르지오시티,,
1014,세종특별자치시 어진동 푸르지오시티,,
1015,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1016,세종특별자치시 어진동 2차푸르지오시티,,
1017,세종특별자치시 어진동 푸르지오시티,,
1018,세종특별자치시 어진동 2차푸르지오시티,,
1019,세종특별자치시 어진동 2차푸르지오시티,,
1020,세종특별자치시 어진동 푸르지오시티,,
1021,세종특별자치시 어진동 푸르지오시티,,
1022,세종특별자치시 어진동 푸르지오시티,,
1023,세종특별자치시 어진동 2차푸르지오시티,,
1024,세종특별자치시 어진동 푸르지오시티,,
1025,세종특별자치시 어진동 2차푸르지오시티,,
1026,세종특별자치시 어진동 푸르지오시티,,
1027,세종특별자치시 어진동 푸르지오시티,,
1028,세종특별자치시 어진동 푸르지오시티,,
1029,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1030,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1031,세종특별자치시 나성동 더리치세종의아침,,
1032,세종특별자치시 어진동 푸르지오시티,,
1033,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1034,세종특별자치시 어진동 푸르지오시티,,
1035,세종특별자치시 어진동 2차푸르지오시티,,
1036,세종특별자치시 어진동 2차푸르지오시티,,
1037,세종특별자치시 어진동 푸르지오시티,,
1038,세종특별자치시 어진동 푸르지오시티,,
1039,세종특별자치시 어진동 푸르지오시티,,
1040,세종특별자치시 어진동 푸르지오시티,,
1041,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1042,세종특별자치시 어진동 2차푸르지오시티,,
1043,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1044,세종특별자치시 어진동 호수의아침,,
1045,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
1046,세종특별자치시 어진동 푸르지오시티,,
1047,세종특별자치시 어진동 2차푸르지오시티,,
1048,세종특별자치시 어진동 푸르지오시티,,
1049,세종특별자치시 어진동 호수의아침,,
1050,세종특별자치시 어진동 푸르지오시티,,
1051,세종특별자치시 어진동 푸르지오시티,,
1052,세종특별자치시 어진동 푸르지오시티,,
1053,세종특별자치시 어진동 호수의아침,,
1054,세종특별자치시 어진동 푸르지오시티,,
1055,세종특별자치시 어진동 푸르지오시티,,
1056,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1057,세종특별자치시 어진동 호수의아침,,
1058,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1059,세종특별자치시 어진동 푸르지오시티,,
1060,세종특별자치시 나성동 더리치세종의아침,,
1061,세종특별자치시 나성동 더리치세종의아침,,
1062,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1063,세종특별자치시 어진동 푸르지오시티,,
1064,세종특별자치시 어진동 호수의아침,,
1065,세종특별자치시 어진동 푸르지오시티,,
1066,세종특별자치시 어진동 푸르지오시티,,
1067,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1068,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1069,세종특별자치시 어진동 푸르지오시티,,
1070,세종특별자치시 어진동 호수의아침,,
